route_name,route_service,direction,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,interstop_time_s,interstop_distance_m,fare
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0401CVT,22,Total Outering road,-1.269494891,36.88036859,27,156,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0401CVS,23,Mahutini/Southend,-1.26937151,36.88124835,20,1809,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0401KOB,24,K South primary,-1.267632,36.885368,64,590,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0401SIX,25,36 Stage,-1.262577,36.886961,73,715,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0401TSX,26,Junction 36 Stage,-1.261435,36.886392,25,143,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0311RIS,27,Wamwaris,-1.261081,36.887801,27,164,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0311SEN,28,Seniors/New Jerusalem,-1.260132,36.890638,46,333,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0311TOT,29,Total,-1.258218884,36.89343095,51,381,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0401ADI,30,Dunia,-1.254658431,36.89352483,52,437,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0401ESN,31,BP/Dandora Inn/Shell,-1.254635453,36.89444482,21,103,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0401ECM,32,Cinema,-1.253921986,36.89588785,29,185,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0401TYI,33,Equity,-1.252355576,36.89741671,36,250,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0401RDA,34,Dandora Sec,-1.250917912,36.8988651,34,226,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0411EAS,35,41 Stage/Cinema,-1.248278618,36.90268993,66,529,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0411STJ,36,Jestan,-1.247157454,36.90465331,37,263,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0411DEI,37,Paradise,-1.245167255,36.90730333,50,370,40
36,City Stadium-Buruburu-Kwa Mbao-Dandora,Outbound,0313DDS,38,Dandora Terminal,-1.245059,36.90846,24,134,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0313DDS,1,Dandora Terminal,-1.245059,36.90846,0,0,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410DPI,2,Paradise,-1.245168775,36.90716654,25,149,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400OPS,3,Posta,-1.246454716,36.90544188,36,248,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400TNJ,4,Jestan,-1.247280836,36.90440387,26,147,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0300FTY,5,Stage 41/Cinema,-1.249061823,36.90123081,54,421,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0300DSC,6,Dandora Secondary School,-1.251148582,36.89890265,47,367,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0310EQT,7,Equity,-1.252438,36.897528,32,239,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400EAM,8,Cinema,-1.254009336,36.89589053,37,262,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0300BPS,9,BP/Dandora Inn/Shell,-1.254669,36.894599,27,162,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0310TOT,10,Total,-1.258177,36.893397,54,555,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0310SEN,11,Seniors,-1.260172,36.890758,50,613,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0310RIS,12,Wamwaris,-1.261084,36.888065,44,322,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400TSX,13,Junction 30 Stage,-1.261387,36.886382,30,189,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400SIX,14,36 Stage,-1.262572,36.886991,26,146,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400ILC,15,Civil,-1.263976425,36.88767761,28,174,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410ERO,16,Corner,-1.264770359,36.8871519,21,129,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,040056_,17,56,-1.265119046,36.88655108,18,77,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400OSO,18,Sokoni,-1.267307728,36.88546747,39,303,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410KOB,19,K South primary,-1.267766,36.885365,15,54,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400TIU,20,Mahutini/Southend,-1.269521713,36.88287109,46,389,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400KHE,21,Bao Kithe,-1.269543171,36.88111424,31,200,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400ROD,22,Kwa Breakdown,-1.270263523,36.88098818,18,104,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400TMW,23,Outer Mwisho,-1.27181232,36.879403,36,404,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400PSM,24,Buru 1 Primary School,-1.274135113,36.87757373,45,498,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410BBP,25,Buruburu Police Post,-1.279672,36.878203,77,656,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410TAM,26,St. James,-1.282102793,36.8795988,43,324,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410UIY,27,Equity,-1.282774866,36.87991798,18,83,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400TOO,28,Kenol Petrol Station,-1.283851594,36.88029617,23,127,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400MTW,29,Mutindwa,-1.28617,36.88093,39,269,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400UCB,30,Uchumi Buruburu,-1.28808,36.88157,34,224,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400PFS,31,Phase 4 Stage,-1.28923,36.88201,24,135,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410PFJ,32,Phase 4 Ya Juu,-1.292851567,36.88221931,53,426,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400NPC,33,NPC Buruburu/CITAM,-1.29399,36.88053,34,235,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410BPF,34,Buruburu Phase 5 Stage,-1.29428,36.87888,30,186,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400AAS,35,Naivas,-1.294698447,36.87670738,36,241,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410NCK,36,NCCK,-1.29581,36.87668,23,132,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400TLA,37,Total Hamza,-1.297096342,36.87606901,27,206,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410HMZ,38,Hamza,-1.297384501,36.87473059,26,152,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0400TJR,39,Total Jogoo Road/Mogas,-1.298060417,36.86939299,75,618,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410MKD,40,Makadara/DC Jogoo Road,-1.29665494,36.86215103,99,845,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410PST,41,Posta,-1.295667887,36.85738206,69,562,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0412CAR,42,Church Army,-1.294664741,36.85268819,68,535,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410AMW,43,Maziwa,-1.293384165,36.84693485,81,691,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0410KLL,44,Kaloleni,-1.293114424,36.84554279,27,154,40
36,Dandora-Kwa Mbao-Buruburu-City Stadium,Inbound,0412CSD,45,City Stadium,-1.292224,36.843029,42,330,40
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0212APT,1,Allsops,-1.245156527,36.86778367,0,0,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0201DAW,2,Naivas/Dawa Pharmacutical,-1.247043,36.873225,79,738,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0201I/T,3,Kariobangi Market Stage/Soko,-1.255205601,36.87902749,131,1316,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0201SHP,4,Shell Petrol Station/Catholic Church,-1.256545186,36.87905967,26,151,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0301RDR,5,Rounder,-1.262059808,36.87932253,76,620,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401CLX,6,Caltex,-1.278657317,36.88319027,120,1800,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0411MUT,7,Mtindwa,-1.285502315,36.88420951,93,830,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401STL,8,Stella,-1.289584637,36.88521802,60,474,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0412DON,9,Donholm,-1.298446655,36.88718677,119,1641,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401CLT,10,Caltex/Total,-1.300812364,36.88763201,39,315,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401KWR,11,Kware,-1.307512522,36.89001918,95,826,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401TMI,12,Tumaini,-1.309272051,36.89102769,34,226,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401MLD,13,Tassia,-1.310141087,36.8915534,22,113,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0411SAS,14,Avenue Park 2,-1.311235428,36.89221859,25,143,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401STG,15,Meatland,-1.312388778,36.89294815,26,151,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401FDA,16,Stage Mpya,-1.314035654,36.89394593,33,214,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0411PEV,17,Fedha,-1.316095591,36.89524412,39,289,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401PPL,18,Pipeline,-1.316594481,36.89554989,17,65,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401CMT,19,Chemist,-1.319196224,36.8972075,47,377,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0411OTR,20,Rounda/Taj,-1.324506998,36.89941227,79,1452,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401TRN,21,Transami,-1.3254565,36.89787805,31,219,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401KTN,22,Kitindo,-1.32660985,36.89596832,37,273,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0411BLK,23,Kobil,-1.328015327,36.89374208,41,314,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0411NAA,24,Cabanas,-1.335328459,36.8924911,99,1116,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0411OOC,25,Airport Junction,-1.343027829,36.9013896,152,1320,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401EOJ,26,Toll Gate JKIA,-1.345817327,36.90778399,94,865,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401TNS,27,Transgobal,-1.339334249,36.91148221,100,1536,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0411CRG,28,Cargo,-1.336124,36.916187,79,645,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401NAS,29,NAS,-1.33724,36.919257,49,509,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401PDO,30,JKIA - Passenger Drop Off,-1.331908,36.925852,112,1478,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0401PD1,31,JKIA - Passenger Drop Off 2,-1.330685,36.924092,35,252,100
42J,Allsopps-Kariobangi Round About-Donholm-Pipeline-Cabanas-JKIA,Outbound,0413PSB,32,JKIA - Passenger Boarding,-1.329602,36.92479,25,151,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0413PSB,1,JKIA - Passenger Boarding,-1.329602,36.92479,0,0,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0410APT,2,JKIA - Airport Town Stage,-1.332188845,36.92635775,46,470,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0410AOC,3,Cargo,-1.335268021,36.91742599,124,1936,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0410LAO,4,Transglobal,-1.337827204,36.91395092,62,485,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0410KEE,5,Steel Makers,-1.337381601,36.8939513,252,4015,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400CBN,6,Cabanas,-1.335820556,36.8922776,37,270,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400H/M,7,Southfield/Nakumatt,-1.330114245,36.89019513,83,6128,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400BNB,8,Kobil,-1.328943372,36.89176798,33,218,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400KTN,9,Kitindo,-1.326507926,36.89534605,62,493,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400TRN,10,Rounda/Taj,-1.325343847,36.89726114,37,250,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400CMT,11,Chemist,-1.319169402,36.89682126,84,937,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400FDA,12,Fedha,-1.314711571,36.89403713,73,601,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400AP1,13,Avenue Park 1,-1.313767433,36.89343095,23,125,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400STG,14,Stage Mpya,-1.312619448,36.89271748,26,150,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400AP2,15,Avenue Park 2,-1.311460733,36.89200938,26,151,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400TSA,16,Tassia,-1.31038785,36.89134955,25,136,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400TMI,17,Tumaini/Tassia,-1.309293509,36.8906951,25,141,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400KWR,18,Kware,-1.30734086,36.88961148,36,248,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0400CLT,19,Caltex,-1.301525831,36.88736916,85,707,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0412NAI,15,Donholm Stage,-1.296274066,36.88442945,84,1254,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0410AAN,16,Manyanja,-1.293883091,36.88577592,43,1126,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0410MUT,17,Mtindwa,-1.285169721,36.88372672,118,1012,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0210RND,14,Rounder Terminal,-1.262344122,36.87873781,120,2500,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0200SHP,15,Shell/Kariobangi Catholic Church,-1.256700754,36.87869489,99,638,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0210KBM,16,Kariobangi Market Stage,-1.255533,36.878748,24,130,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0200FHA,17,Faith Home Academy,-1.25305,36.878651,39,272,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0200IRR,18,Riverside,-1.248269409,36.87665105,72,631,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0200BDJ,19,Baba Dogo Junction/Dawa,-1.247259378,36.87438726,40,304,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0210ANI,20,Naivas,-1.247502297,36.87248826,33,217,100
42J,JKIA-Cabanas-Pipeline-Donholm-Kariobangi Round About-Allsops,Inbound,0212APT,21,Allsops,-1.245156527,36.86778367,73,738,100
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0212TKT,1,Town Terminal,-1.2835326,36.8242168,0,0,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0211NGR,2,Ngara,-1.274601817,36.82399929,134,1848,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0201IES,3,Desai,-1.27194795,36.82773024,65,522,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0211NUK,4,Guru Nanak,-1.269013613,36.83247238,77,622,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0211ANN,5,Pangani,-1.263819337,36.83759272,98,824,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0211MTG,6,Muthaiga,-1.259818,36.843621,97,808,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0211NYS,7,NYS/Utalii,-1.256260872,36.85515583,156,1380,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0211KCA,8,KCA/Survey,-1.252175,36.859441,81,664,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0211DRV,9,Drive In,-1.248664856,36.86288595,69,559,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0201ALS,10,Allsops,-1.244512796,36.86686635,79,779,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0201HML,11,Roasters/Naivas,-1.233043671,36.87387228,172,1868,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0201TEH,12,Homeland/Garden City,-1.230849624,36.87760323,62,727,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0211ARS,13,Safari Park,-1.225254536,36.88513756,123,1013,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0211STD,14,Stadium,-1.221553087,36.88935935,77,652,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0201MTR,15,TRM,-1.219793558,36.89088821,38,273,60
44KW,Odeon-Pangani-TRM-Zimmerman-Githurai 44-Kahawa West,Outbound,0100KHR,16,Kahawa Railways Roundabout,-1.1856356,36.9072323,17,6500,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0100KHR,1,Kahawa Railways Roundabout,-1.186098,36.906817,0,0,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0100PSA,2,La Philla Carwash,-1.190634102,36.90608829,65,518,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0110WOJ,3,Maziwa Junction,-1.193992227,36.90453798,54,423,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,010044G,4,44 Githurai,-1.195514202,36.9026953,38,273,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0100ONO,5,Ngomongo,-1.202822059,36.89014524,186,1628,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0100RUI,6,Marurui/JuaKali,-1.211281747,36.87443823,226,2001,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0200RUK,8,Ruaraka Academy,-1.214869,36.876151,60,511,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0200MGN,9,2nd Mugumoini Street,-1.218457,36.874002,60,484,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0200NYT,10,Nyati Drive,-1.221369,36.872925,47,425,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0200STM,11,Steam Drive,-1.222789,36.872219,29,244,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0200RKN,12,Kona,-1.225876,36.874215,54,421,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0200NEH,13,Neighbours,-1.227277,36.870709,55,436,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0210TAE,14,Roasters,-1.234744191,36.87396348,90,770,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0210ALS,15,Allsops,-1.245896816,36.86659813,184,1700,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0210DRV,16,Drive In,-1.249040365,36.86320782,65,545,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0210KCA,17,KCA/Survey,-1.253374815,36.85901821,82,682,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0210SUR,18,Utalii,-1.256711483,36.85553133,68,560,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0210MTG,19,Muthaiga,-1.260445118,36.84361696,161,1447,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0210PNG,20,Pangani/Muthaiga Footbridge,-1.263926625,36.83806479,89,758,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0200GNK,21,Guru Nanak,-1.269521713,36.83210492,108,935,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0210NGR,22,Ngara Stage,-1.274687648,36.82440698,122,1058,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0210FIG,23,Fig Tree,-1.275653243,36.82331264,27,187,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0310JAK,24,Koja,-1.281126469,36.82275742,76,801,60
44KW,Kahawa West-Githurai 44-Zimmerman-TRM-Pangani-Odeon,Inbound,0212TKT,25,Town Terminal,-1.2835326,36.8242168,81,1154,60
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0211SRK,1,Tusker/Ronald Ngala,-1.285250187,36.8288219,0,0,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0201KRK,2,Kariokor,-1.279431,36.833293,98,916,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0201PNG,3,Pangani/Muthaiga Footbridge,-1.264039278,36.83783412,203,2075,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0211MTG,4,Muthaiga,-1.259818,36.843621,96,834,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0211NYS,5,NYS/Utalii,-1.256260872,36.85515583,156,1380,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0211KCA,6,KCA/Survey,-1.252175,36.859441,81,664,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0211DRV,7,Drive In,-1.248664856,36.86288595,69,559,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0201ALS,8,Allsops,-1.244512796,36.86686635,79,779,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0201HML,9,Roasters/Naivas,-1.233043671,36.87387228,172,1868,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0201TEH,10,Homeland/Garden City,-1.230849624,36.87760323,62,727,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0211ARS,11,Safari Park,-1.225254536,36.88513756,123,1013,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0211STD,12,Stadium,-1.221553087,36.88935935,77,652,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0201MTR,13,TRM,-1.219793558,36.89088821,38,273,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0211OOU,14,Roysambu Footbridge,-1.21724546,36.89367771,55,775,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0211WSR,15,Car Wash,-1.211076379,36.90636992,181,1597,35
45G,Munyu Road-Pangani-Roysabu-Githurai,Outbound,0213GHD,16,Githurai,-1.204341,36.916884,161,1553,35
45G,Githurai-Roysabu-Pangani-Munyu Road,Inbound,0213GHD,1,Githurai,-1.204341,36.916884,0,0,35
45G,Githurai-Roysabu-Pangani-Munyu Road,Inbound,0210HAW,2,Car Wash,-1.211352826,36.90758228,151,1340,35
45G,Githurai-Roysabu-Pangani-Munyu Road,Inbound,0210RSB,3,Roysambu Footbridge,-1.217229366,36.89452529,183,1628,35
45G,Githurai-Roysabu-Pangani-Munyu Road,Inbound,0200STD,4,Stadium,-1.221633554,36.890046,86,812,35
45G,Githurai-Roysabu-Pangani-Munyu Road,Inbound,0210FAR,5,Safari Park,-1.225801706,36.88538432,85,729,35
45G,Githurai-Roysabu-Pangani-Munyu Road,Inbound,0200HML,6,Garden City/Homeland Inn,-1.230479479,36.87905431,105,913,35
45G,Githurai-Roysabu-Pangani-Munyu Road,Inbound,0210TAE,7,Roasters,-1.234744191,36.87396348,90,770,35
45G,Githurai-Roysabu-Pangani-Munyu Road,Inbound,0210ALS,8,Allsops,-1.245896816,36.86659813,171,1589,35
45G,Githurai-Roysabu-Pangani-Munyu Road,Inbound,0210DRV,9,Drive In,-1.249040365,36.86320782,65,545,35
